"CompoundID";"Label";"Hf_Hf_d1";"Hf_Hf_d2";"Hf_Hf_d3";"Hf_Hf_d4";"Hf_Hf_d5";"Hf_Hf_d6";"Hf_Hf_d7";"Hf_Hf_d8";"Hf_Hf_d9";"Hf_Hf_d10";"Hf_Hf_d11";"Hf_Hf_d12";"Hf_Hf_d13";"Hf_Hf_d14";"Hf_Hf_d15";"Hf_Ar_d1";"Hf_Ar_d2";"Hf_Ar_d3";"Hf_Ar_d4";"Hf_Ar_d5";"Hf_Ar_d6";"Hf_Ar_d7";"Hf_Ar_d8";"Hf_Ar_d9";"Hf_Ar_d10";"Hf_Ar_d11";"Hf_Ar_d12";"Hf_Ar_d13";"Hf_Ar_d14";"Hf_Ar_d15";"Hf_D_d1";"Hf_D_d2";"Hf_D_d3";"Hf_D_d4";"Hf_D_d5";"Hf_D_d6";"Hf_D_d7";"Hf_D_d8";"Hf_D_d9";"Hf_D_d10";"Hf_D_d11";"Hf_D_d12";"Hf_D_d13";"Hf_D_d14";"Hf_D_d15";"Hf_+_d1";"Hf_+_d2";"Hf_+_d3";"Hf_+_d4";"Hf_+_d5";"Hf_+_d6";"Hf_+_d7";"Hf_+_d8";"Hf_+_d9";"Hf_+_d10";"Hf_+_d11";"Hf_+_d12";"Hf_+_d13";"Hf_+_d14";"Hf_+_d15";"Hf_Ac_d1";"Hf_Ac_d2";"Hf_Ac_d3";"Hf_Ac_d4";"Hf_Ac_d5";"Hf_Ac_d6";"Hf_Ac_d7";"Hf_Ac_d8";"Hf_Ac_d9";"Hf_Ac_d10";"Hf_Ac_d11";"Hf_Ac_d12";"Hf_Ac_d13";"Hf_Ac_d14";"Hf_Ac_d15";"Hf_-_d1";"Hf_-_d2";"Hf_-_d3";"Hf_-_d4";"Hf_-_d5";"Hf_-_d6";"Hf_-_d7";"Hf_-_d8";"Hf_-_d9";"Hf_-_d10";"Hf_-_d11";"Hf_-_d12";"Hf_-_d13";"Hf_-_d14";"Hf_-_d15";"Ar_Ar_d1";"Ar_Ar_d2";"Ar_Ar_d3";"Ar_Ar_d4";"Ar_Ar_d5";"Ar_Ar_d6";"Ar_Ar_d7";"Ar_Ar_d8";"Ar_Ar_d9";"Ar_Ar_d10";"Ar_Ar_d11";"Ar_Ar_d12";"Ar_Ar_d13";"Ar_Ar_d14";"Ar_Ar_d15";"Ar_D_d1";"Ar_D_d2";"Ar_D_d3";"Ar_D_d4";"Ar_D_d5";"Ar_D_d6";"Ar_D_d7";"Ar_D_d8";"Ar_D_d9";"Ar_D_d10";"Ar_D_d11";"Ar_D_d12";"Ar_D_d13";"Ar_D_d14";"Ar_D_d15";"Ar_+_d1";"Ar_+_d2";"Ar_+_d3";"Ar_+_d4";"Ar_+_d5";"Ar_+_d6";"Ar_+_d7";"Ar_+_d8";"Ar_+_d9";"Ar_+_d10";"Ar_+_d11";"Ar_+_d12";"Ar_+_d13";"Ar_+_d14";"Ar_+_d15";"Ar_Ac_d1";"Ar_Ac_d2";"Ar_Ac_d3";"Ar_Ac_d4";"Ar_Ac_d5";"Ar_Ac_d6";"Ar_Ac_d7";"Ar_Ac_d8";"Ar_Ac_d9";"Ar_Ac_d10";"Ar_Ac_d11";"Ar_Ac_d12";"Ar_Ac_d13";"Ar_Ac_d14";"Ar_Ac_d15";"Ar_-_d1";"Ar_-_d2";"Ar_-_d3";"Ar_-_d4";"Ar_-_d5";"Ar_-_d6";"Ar_-_d7";"Ar_-_d8";"Ar_-_d9";"Ar_-_d10";"Ar_-_d11";"Ar_-_d12";"Ar_-_d13";"Ar_-_d14";"Ar_-_d15";"D_D_d1";"D_D_d2";"D_D_d3";"D_D_d4";"D_D_d5";"D_D_d6";"D_D_d7";"D_D_d8";"D_D_d9";"D_D_d10";"D_D_d11";"D_D_d12";"D_D_d13";"D_D_d14";"D_D_d15";"D_+_d1";"D_+_d2";"D_+_d3";"D_+_d4";"D_+_d5";"D_+_d6";"D_+_d7";"D_+_d8";"D_+_d9";"D_+_d10";"D_+_d11";"D_+_d12";"D_+_d13";"D_+_d14";"D_+_d15";"D_Ac_d1";"D_Ac_d2";"D_Ac_d3";"D_Ac_d4";"D_Ac_d5";"D_Ac_d6";"D_Ac_d7";"D_Ac_d8";"D_Ac_d9";"D_Ac_d10";"D_Ac_d11";"D_Ac_d12";"D_Ac_d13";"D_Ac_d14";"D_Ac_d15";"D_-_d1";"D_-_d2";"D_-_d3";"D_-_d4";"D_-_d5";"D_-_d6";"D_-_d7";"D_-_d8";"D_-_d9";"D_-_d10";"D_-_d11";"D_-_d12";"D_-_d13";"D_-_d14";"D_-_d15";"+_+_d1";"+_+_d2";"+_+_d3";"+_+_d4";"+_+_d5";"+_+_d6";"+_+_d7";"+_+_d8";"+_+_d9";"+_+_d10";"+_+_d11";"+_+_d12";"+_+_d13";"+_+_d14";"+_+_d15";"+_Ac_d1";"+_Ac_d2";"+_Ac_d3";"+_Ac_d4";"+_Ac_d5";"+_Ac_d6";"+_Ac_d7";"+_Ac_d8";"+_Ac_d9";"+_Ac_d10";"+_Ac_d11";"+_Ac_d12";"+_Ac_d13";"+_Ac_d14";"+_Ac_d15";"+_-_d1";"+_-_d2";"+_-_d3";"+_-_d4";"+_-_d5";"+_-_d6";"+_-_d7";"+_-_d8";"+_-_d9";"+_-_d10";"+_-_d11";"+_-_d12";"+_-_d13";"+_-_d14";"+_-_d15";"Ac_Ac_d1";"Ac_Ac_d2";"Ac_Ac_d3";"Ac_Ac_d4";"Ac_Ac_d5";"Ac_Ac_d6";"Ac_Ac_d7";"Ac_Ac_d8";"Ac_Ac_d9";"Ac_Ac_d10";"Ac_Ac_d11";"Ac_Ac_d12";"Ac_Ac_d13";"Ac_Ac_d14";"Ac_Ac_d15";"Ac_-_d1";"Ac_-_d2";"Ac_-_d3";"Ac_-_d4";"Ac_-_d5";"Ac_-_d6";"Ac_-_d7";"Ac_-_d8";"Ac_-_d9";"Ac_-_d10";"Ac_-_d11";"Ac_-_d12";"Ac_-_d13";"Ac_-_d14";"Ac_-_d15";"-_-_d1";"-_-_d2";"-_-_d3";"-_-_d4";"-_-_d5";"-_-_d6";"-_-_d7";"-_-_d8";"-_-_d9";"-_-_d10";"-_-_d11";"-_-_d12";"-_-_d13";"-_-_d14";"-_-_d15";"SlogP";"SMR";"LabuteASA";"TPSA";"AMW";"ExactMW";"NumLipinskiHBA";"NumLipinskiHBD";"NumRotatableBonds";"NumHBD";"NumHBA";"NumAmideBonds";"NumHeteroAtoms";"NumHeavyAtoms";"NumAtoms";"NumStereocenters";"NumUnspecifiedStereocenters";"NumRings";"NumAromaticRings";"NumSaturatedRings";"NumAliphaticRings";"NumAromaticHeterocycles";"NumSaturatedHeterocycles";"NumAliphaticHeterocycles";"NumAromaticCarbocycles";"NumSaturatedCarbocycles";"NumAliphaticCarbocycles";"FractionCSP3"
"SPE_K18030938";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;0.30000001;1.3;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.466600000000004;87.84080000000004;140.49778410226466;0;358.14000000000004;356.03696220017997;2;0;3;0;0;0;6;20;40;0;0;2;1;0;1;0;0;1;1;0;0;0.5714285714285714
"SPE_K25649279";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;1.3;1.3;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;1.3;0.30000001;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4597000000000007;79.95540000000001;119.23370627843185;54.12;358.17900000000014;358.01782572;4;2;4;2;2;1;5;18;33;0;0;2;2;0;0;1;0;0;1;0;0;0.3076923076923077
"SPE_A30886737";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;2.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0.30000001;1.3;2.3;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3815;77.91130000000003;131.5241400802006;83.47;358.21799999999996;357.000462508;5;2;6;2;4;1;9;21;35;2;1;1;1;0;0;0;0;0;1;0;0;0.4166666666666667
"SPE_K78844995";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.506900000000001;81.78320000000004;122.07816495603943;32.34;358.223;358.05421122800004;3;1;4;1;2;1;4;18;37;0;0;2;1;1;1;0;1;1;1;0;0;0.5
"SPE_K01624185";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;3.3;1.3;0.30000001;2.3;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;1.3;0.30000001;0;0;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;4.3000002;3.3;4.3000002;3.3;6.3000002;6.3000002;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;9.3000002;6.3000002;3.3;4.3000002;2.3;2.3;4.3000002;2.3;0.30000001;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;1.3;1.3;1.3;2.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;2.3;0.30000001;0.30000001;2.3;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-5.668899999999993;71.38220000000003;135.28449946148464;217.59999999999997;358.29600000000005;358.1111261439999;12;9;8;9;11;0;12;24;46;9;0;1;0;1;1;0;1;1;0;0;0;0.9166666666666666
"SPE_K49197823";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0.30000001;2.3;1.3;0.30000001;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;0.30000001;0.30000001;2.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0.30000001;3.3;2.3;1.3;2.3;3.3;1.3;0.30000001;1.3;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.3;3.3;1.3;3.3;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;2.3;1.3;0.30000001;2.3;2.3;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;3.3;5.3000002;1.3;2.3;5.3000002;3.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;2.3;2.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.23640000000000044;92.46950000000002;147.4531164929148;151.57;358.35800000000006;358.1389530559999;10;6;4;5;10;0;10;26;44;4;0;4;3;1;1;2;1;1;1;0;0;0.3125
"SPE_K38904395";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;1.3;2.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;2.3;2.3;0.30000001;1.3;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;4.3000002;2.3;0.30000001;0.30000001;1.3;0.30000001;2.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;2.3;1.3;1.3;0.30000001;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10710000000000064;98.85740000000003;150.53155769795706;119.47000000000001;358.39800000000014;358.164105184;8;4;4;3;7;1;8;26;48;1;0;2;2;0;0;2;0;0;0;0;0;0.3888888888888889
"SPE_A50764878";"inactive";0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;2.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;2.3;0.30000001;2.3;0.30000001;0.30000001;1.3;1.3;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.3;2.3;0.30000001;0;0;0;0.30000001;2.3;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0.30000001;2.3;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.125399999999999;96.07770000000006;153.3829297733745;67.87;358.4380000000001;358.189257312;6;1;5;1;5;2;6;26;52;1;1;4;1;2;3;0;1;2;1;1;1;0.6
"SPE_K96740444";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0.30000001;2.3;0.30000001;1.3;0.30000001;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0.30000001;3.3;1.3;0.30000001;1.3;0.30000001;0.30000001;3.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;3.3;0.30000001;0;0;0.30000001;1.3;0.30000001;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0.30000001;1.3;0.30000001;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;2.3;0.30000001;1.3;0.30000001;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.574200000000001;101.20720000000006;154.21988788310972;60.03;358.4380000000001;358.189257312;6;1;9;1;5;1;6;26;52;0;0;2;2;0;0;0;0;0;2;0;0;0.35
"SPE_K78177893";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;1.3;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;1.3;1.3;0.30000001;1.3;2.3;0.30000001;0.30000001;1.3;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0.30000001;1.3;1.3;0.30000001;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;2.3;1.3;1.3;1.3;3.3;2.3;0.30000001;1.3;0.30000001;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;1.3;0.30000001;1.3;0.30000001;0.30000001;2.3;1.3;0.30000001;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8821200000000022;107.67810000000003;157.75737039877825;76.82;358.445;358.179361324;5;3;6;2;4;0;5;27;49;1;0;4;4;0;0;2;0;0;2;0;0;0.18181818181818182
"SPE_K86797399";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;2.3;2.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;1.3;1.3;0.30000001;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;0.30000001;0;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;0;0;0;0.30000001;1.3;1.3;0.30000001;1.3;0.30000001;1.3;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.239300000000002;105.09620000000005;155.02598220028918;70.39;358.4860000000002;358.2368762;6;2;10;2;5;1;6;26;56;0;0;2;2;0;0;1;0;0;1;0;0;0.5
